name,age,stream,math_score,science_score,english_score,computer_score,attendance,family_income,study_hours,financial_problem,mental_stress,internet_access,parental_support,recommended_career,dropout_risk
Student_2727,20,Arts,75,63,39,45,94,Medium,3,No,High,Yes,High,Mechanical Engineer,Low
Student_2728,18,Commerce,54,64,47,37,54,Low,5,No,Medium,No,Low,Business Manager,Medium
Student_2729,20,Arts,78,42,47,66,63,Low,1,Yes,Low,Yes,Medium,Mechanical Engineer,Medium
Student_2730,21,Commerce,69,74,60,72,96,High,2,No,High,Yes,Low,Business Manager,Medium
Student_2731,22,Science,88,50,89,45,88,High,10,Yes,High,Yes,Medium,Mechanical Engineer,Medium
Student_2732,17,Science,98,75,52,99,82,High,1,No,Medium,No,High,Data Scientist,Medium
Student_2733,20,Science,94,61,96,73,58,Low,1,Yes,Low,No,High,Graphic Designer,High
Student_2734,22,Commerce,84,66,58,45,82,Low,5,No,Low,No,High,Business Manager,Low
Student_2735,16,Arts,78,38,46,89,47,Medium,1,No,Low,Yes,Low,Data Scientist,Medium
Student_2736,21,Arts,88,93,48,100,78,Low,1,No,Medium,No,Medium,Software Engineer,Medium
Student_2737,22,Science,44,95,74,42,92,High,6,No,High,No,Low,Doctor,Medium
Student_2738,16,Arts,91,39,71,75,91,Low,7,Yes,Medium,No,High,Graphic Designer,Medium
Student_2739,16,Science,57,100,54,69,43,Medium,6,Yes,Medium,No,High,Doctor,Medium
Student_2740,22,Arts,61,56,43,88,50,Medium,5,Yes,Low,No,High,Graphic Designer,Medium
Student_2741,18,Arts,73,57,60,83,86,Medium,4,No,Low,No,High,Software Engineer,Low
Student_2742,20,Commerce,64,48,95,92,50,High,8,Yes,Medium,Yes,High,Business Manager,Medium
Student_2743,22,Commerce,55,88,81,89,97,Medium,10,No,High,Yes,Low,Doctor,Medium
Student_2744,16,Commerce,90,63,46,69,98,Low,2,Yes,High,No,High,Business Manager,High
Student_2745,19,Commerce,55,81,77,91,51,High,4,No,Medium,No,High,Doctor,Medium
Student_2746,17,Arts,37,45,43,46,74,Low,10,No,Medium,No,High,Mechanical Engineer,Low
Student_2747,16,Commerce,58,58,47,74,64,Low,7,No,High,No,Low,Business Manager,Medium
Student_2748,17,Arts,50,68,61,57,88,Low,5,No,High,No,Medium,Mechanical Engineer,Medium
Student_2749,21,Science,73,88,54,89,75,High,10,No,Low,No,Medium,Data Scientist,Low
Student_2750,20,Commerce,37,78,77,78,52,Medium,10,No,Low,Yes,High,Business Manager,Low
Student_2751,19,Arts,58,68,76,50,90,Medium,9,Yes,High,Yes,Low,Teacher,Medium
Student_2752,21,Arts,56,84,74,90,84,High,7,Yes,Low,No,High,Doctor,Medium
Student_2753,22,Commerce,62,75,44,53,58,High,4,No,Low,Yes,Medium,Business Manager,Low
Student_2754,18,Arts,70,46,63,32,88,Medium,7,Yes,High,Yes,High,Mechanical Engineer,Medium
Student_2755,20,Science,85,60,51,67,55,Low,9,Yes,Low,Yes,Low,Mechanical Engineer,Medium
Student_2756,22,Commerce,49,80,62,100,44,High,8,Yes,Medium,No,High,Business Manager,Medium
Student_2757,16,Arts,71,71,98,74,78,High,6,Yes,High,Yes,Medium,Teacher,Medium
Student_2758,19,Science,53,42,48,100,73,High,6,Yes,Medium,No,Medium,Graphic Designer,Medium
Student_2759,22,Science,87,37,67,32,77,Medium,1,No,Low,Yes,Medium,Mechanical Engineer,Low
Student_2760,21,Science,48,44,83,86,89,High,1,No,High,No,Low,Graphic Designer,High
Student_2761,20,Commerce,69,60,48,63,97,Low,5,Yes,Low,No,High,Business Manager,Medium
Student_2762,22,Science,71,68,61,97,84,Medium,2,No,High,No,High,Software Engineer,Medium
Student_2763,19,Commerce,74,100,65,97,76,High,1,No,Medium,No,Low,Software Engineer,Medium
Student_2764,20,Commerce,68,66,51,97,52,Low,5,Yes,High,No,Low,Business Manager,High
Student_2765,19,Science,41,56,88,43,72,High,3,Yes,High,No,High,Mechanical Engineer,Medium
Student_2766,21,Commerce,92,54,47,83,45,High,1,Yes,High,No,High,Data Scientist,High
Student_2767,20,Arts,72,89,80,92,77,Low,7,No,Low,No,High,Data Scientist,Low
Student_2768,20,Commerce,84,38,94,52,54,Low,5,No,Low,No,Low,Business Manager,Medium
Student_2769,19,Commerce,64,43,90,99,93,Low,3,Yes,High,Yes,Low,Business Manager,Medium
Student_2770,21,Science,96,91,88,63,47,Medium,3,Yes,Low,No,Medium,Doctor,Medium
Student_2771,18,Commerce,66,38,66,97,84,Low,2,Yes,Medium,Yes,High,Business Manager,Medium
Student_2772,22,Arts,78,52,41,66,53,Low,1,Yes,High,No,High,Mechanical Engineer,High
Student_2773,21,Commerce,45,51,83,94,61,High,6,No,Low,Yes,High,Business Manager,Low
Student_2774,19,Arts,82,44,94,58,56,Low,1,Yes,Low,Yes,Medium,Lawyer,High
Student_2775,17,Commerce,46,36,82,47,65,High,3,Yes,Low,No,High,Business Manager,Medium
Student_2776,22,Commerce,46,66,82,53,91,Low,2,No,Low,No,Medium,Business Manager,Medium
Student_2777,18,Science,41,89,38,69,43,Medium,8,No,High,No,High,Doctor,Medium
Student_2778,19,Arts,40,72,49,43,74,Low,2,No,Low,No,Medium,Mechanical Engineer,Medium
Student_2779,19,Science,69,64,35,87,63,High,8,Yes,High,No,High,Graphic Designer,Medium
Student_2780,16,Arts,49,36,81,65,44,Medium,2,Yes,High,Yes,Medium,Lawyer,High
Student_2781,21,Science,64,46,42,53,57,Low,4,Yes,Low,Yes,Medium,Mechanical Engineer,Medium
Student_2782,18,Arts,49,77,72,36,61,Low,2,No,High,Yes,High,Mechanical Engineer,Medium
Student_2783,16,Commerce,78,80,59,85,47,High,8,Yes,High,No,Medium,Software Engineer,High
Student_2784,17,Science,53,80,68,72,67,Low,6,No,Low,No,Low,Graphic Designer,Low
Student_2785,21,Science,72,80,44,42,94,Low,8,No,Low,Yes,High,Mechanical Engineer,Low
Student_2786,16,Arts,51,44,91,85,54,Low,8,Yes,Low,No,High,Lawyer,Medium
Student_2787,21,Science,58,90,68,82,65,High,6,Yes,Medium,No,Medium,Doctor,Medium
Student_2788,18,Arts,69,93,70,100,52,High,6,Yes,Low,Yes,Low,Doctor,Medium
Student_2789,16,Arts,49,57,80,50,76,Low,8,No,Medium,No,High,Lawyer,Low
Student_2790,20,Arts,54,55,90,54,69,High,1,Yes,Medium,Yes,High,Teacher,Medium
Student_2791,22,Commerce,100,46,82,39,46,Medium,5,Yes,Low,Yes,Low,Business Manager,Medium
Student_2792,18,Arts,42,60,82,39,62,High,3,Yes,Medium,No,High,Teacher,Medium
Student_2793,16,Commerce,81,65,91,90,79,Medium,4,No,Medium,Yes,Medium,Data Scientist,Low
Student_2794,22,Commerce,39,68,88,44,77,Low,9,Yes,High,No,High,Business Manager,Medium
Student_2795,19,Commerce,76,44,73,50,43,Low,6,Yes,Medium,No,Low,Business Manager,High
Student_2796,17,Commerce,85,62,81,69,98,Low,6,Yes,High,No,Medium,Business Manager,Medium
Student_2797,18,Science,94,82,93,62,97,Medium,8,Yes,High,Yes,Medium,Doctor,Medium
Student_2798,20,Science,95,56,85,79,71,High,10,Yes,Medium,No,High,Software Engineer,Medium
Student_2799,19,Arts,75,74,53,64,65,Medium,9,No,Low,Yes,Low,Mechanical Engineer,Low
Student_2800,22,Arts,35,88,65,91,75,Medium,8,No,Low,No,High,Doctor,Low
Student_2801,18,Arts,70,97,42,91,70,Low,6,Yes,Medium,Yes,High,Doctor,Low
Student_2802,19,Arts,80,78,85,56,68,High,8,Yes,High,No,High,Lawyer,Medium
Student_2803,21,Commerce,52,61,40,59,98,Low,7,Yes,High,No,Low,Business Manager,High
Student_2804,16,Commerce,59,42,38,69,74,Medium,3,No,High,Yes,Medium,Business Manager,Low
Student_2805,19,Commerce,50,100,35,85,81,Medium,2,No,Low,No,Low,Doctor,Medium
Student_2806,18,Science,62,71,59,78,60,High,3,No,Low,Yes,High,Graphic Designer,Low
Student_2807,19,Commerce,93,71,59,97,72,Low,2,No,Low,No,Low,Data Scientist,Medium
Student_2808,19,Arts,70,47,42,47,79,Low,3,No,Low,No,High,Mechanical Engineer,Low
Student_2809,19,Commerce,86,85,98,71,83,Medium,3,No,High,No,High,Doctor,Medium
Student_2810,18,Commerce,92,69,62,47,97,Medium,8,No,High,Yes,High,Business Manager,Low
Student_2811,20,Commerce,91,38,68,74,47,Low,9,Yes,Medium,Yes,Low,Business Manager,Medium
Student_2812,18,Science,50,90,53,57,89,Medium,6,Yes,Medium,No,High,Doctor,Medium
Student_2813,19,Science,86,49,70,78,64,Medium,3,No,High,No,High,Data Scientist,Medium
Student_2814,20,Science,62,55,57,76,68,Medium,5,No,Medium,Yes,High,Graphic Designer,Low
Student_2815,19,Science,65,40,75,40,81,High,4,No,Medium,No,Low,Mechanical Engineer,Low
Student_2816,20,Science,83,91,39,82,44,Low,10,Yes,Low,Yes,Low,Data Scientist,Medium
Student_2817,16,Science,84,62,69,77,57,High,2,No,High,Yes,Medium,Software Engineer,High
Student_2818,21,Arts,74,48,77,61,61,High,4,No,Medium,Yes,Medium,Teacher,Low
Student_2819,18,Commerce,88,51,78,51,62,Low,1,No,High,Yes,Low,Business Manager,Medium
Student_2820,20,Commerce,66,45,69,31,49,High,8,No,Medium,No,Medium,Business Manager,Medium
Student_2821,21,Arts,78,74,36,78,80,High,4,Yes,Low,Yes,Low,Software Engineer,Medium
Student_2822,22,Arts,80,78,40,89,87,Low,9,Yes,Low,No,Medium,Software Engineer,Medium
Student_2823,22,Arts,96,63,53,34,52,Medium,2,Yes,Low,Yes,Low,Mechanical Engineer,High
Student_2824,17,Science,80,79,54,53,65,Medium,9,Yes,High,Yes,High,Mechanical Engineer,Medium
Student_2825,17,Arts,38,37,70,53,74,Low,7,No,Low,No,Medium,Mechanical Engineer,Low
Student_2826,21,Arts,67,87,82,56,73,Low,10,Yes,Medium,No,Low,Doctor,Medium
Student_2827,18,Arts,80,67,46,62,75,Medium,5,No,Low,Yes,High,Mechanical Engineer,Low
Student_2828,16,Science,42,50,81,71,75,Low,8,No,Medium,No,Medium,Graphic Designer,Low
Student_2829,19,Science,57,70,72,61,97,High,3,Yes,Low,Yes,Low,Mechanical Engineer,Medium
Student_2830,22,Arts,84,51,44,51,94,Medium,4,No,Medium,No,Low,Mechanical Engineer,Low
Student_2831,21,Commerce,73,95,47,72,52,Medium,7,Yes,Medium,No,Low,Doctor,High
Student_2832,20,Commerce,51,73,64,32,51,Low,8,No,Medium,No,Medium,Business Manager,Medium
Student_2833,22,Science,41,85,79,95,40,Medium,3,Yes,High,Yes,Low,Doctor,High
Student_2834,16,Commerce,62,35,41,65,44,Low,7,No,Medium,Yes,High,Business Manager,Low
Student_2835,22,Arts,68,37,80,87,89,High,1,No,Low,Yes,Medium,Teacher,Low
Student_2836,19,Science,73,58,71,98,84,High,4,Yes,Medium,Yes,High,Software Engineer,Low
Student_2837,22,Arts,97,96,50,32,73,High,9,No,Medium,Yes,High,Doctor,Low
Student_2838,17,Commerce,95,48,99,44,45,Medium,4,Yes,Medium,No,Medium,Business Manager,Medium
Student_2839,21,Arts,56,89,100,44,51,Medium,7,No,High,No,Medium,Doctor,Medium
Student_2840,21,Science,80,68,94,49,49,Low,4,No,High,No,Low,Mechanical Engineer,High
Student_2841,19,Science,78,61,78,69,72,High,5,No,Medium,Yes,Low,Mechanical Engineer,Low
Student_2842,22,Commerce,70,41,67,74,93,Medium,2,Yes,Low,No,Low,Business Manager,High
Student_2843,17,Commerce,47,88,62,46,66,Medium,7,No,Medium,No,High,Doctor,Low
Student_2844,19,Arts,51,84,54,99,89,High,5,No,Low,No,Medium,Doctor,Low
Student_2845,17,Arts,48,53,57,83,66,Medium,7,Yes,Medium,No,High,Graphic Designer,Medium
Student_2846,22,Arts,77,54,90,85,58,High,7,No,Medium,No,High,Software Engineer,Medium
Student_2847,19,Science,81,68,86,32,65,High,2,Yes,Medium,No,Medium,Mechanical Engineer,Medium
Student_2848,20,Arts,80,41,61,59,73,Medium,2,Yes,Medium,Yes,Medium,Mechanical Engineer,Medium
Student_2849,18,Commerce,40,72,93,96,53,Medium,6,Yes,Low,Yes,Medium,Business Manager,Medium
Student_2850,19,Science,74,46,55,75,83,Low,8,Yes,High,No,Low,Graphic Designer,High
Student_2851,16,Arts,51,80,53,99,72,Low,3,Yes,High,No,High,Graphic Designer,Medium
Student_2852,21,Arts,56,69,89,53,62,Low,5,Yes,Medium,No,Low,Lawyer,Medium
Student_2853,22,Science,67,76,51,32,98,High,4,Yes,Medium,No,High,Mechanical Engineer,Medium
Student_2854,22,Commerce,55,88,36,69,58,Low,5,No,Low,Yes,Medium,Doctor,Low
Student_2855,18,Arts,62,41,88,41,55,Low,9,Yes,High,Yes,Medium,Lawyer,High
Student_2856,21,Commerce,49,54,77,70,94,High,7,Yes,Low,Yes,Medium,Business Manager,Low
Student_2857,21,Arts,58,48,68,47,46,High,7,No,High,No,High,Mechanical Engineer,Medium
Student_2858,18,Commerce,67,82,51,77,57,Medium,9,Yes,High,Yes,Medium,Doctor,High
Student_2859,18,Science,57,97,53,93,88,Low,10,Yes,Low,Yes,High,Doctor,Low
Student_2860,17,Science,35,69,99,59,62,Medium,3,No,Low,No,Low,Mechanical Engineer,Low
Student_2861,18,Commerce,86,37,93,57,59,High,3,Yes,Low,Yes,Medium,Business Manager,Medium
Student_2862,20,Arts,74,84,98,94,60,Medium,6,No,High,No,High,Software Engineer,Medium
Student_2863,20,Commerce,35,76,62,37,98,Medium,2,No,High,No,Medium,Business Manager,Medium
Student_2864,22,Science,88,68,90,41,41,High,10,Yes,Low,Yes,Medium,Mechanical Engineer,Medium
Student_2865,17,Science,84,46,42,77,90,High,10,Yes,Medium,Yes,High,Data Scientist,Low
Student_2866,18,Arts,40,45,96,42,72,Low,2,Yes,High,Yes,High,Teacher,High
Student_2867,20,Commerce,91,37,54,97,63,High,2,No,High,No,Medium,Software Engineer,Medium
Student_2868,22,Arts,66,98,81,76,73,Low,2,No,High,No,Medium,Doctor,Medium
Student_2869,16,Arts,52,97,63,90,62,Low,2,No,Medium,Yes,High,Doctor,Low
Student_2870,22,Science,87,50,78,54,63,Medium,2,Yes,Low,No,High,Mechanical Engineer,Medium
Student_2871,22,Commerce,95,50,68,32,85,High,9,Yes,Medium,Yes,Low,Business Manager,Medium
Student_2872,21,Science,73,99,82,95,92,Low,5,No,Medium,Yes,Low,Software Engineer,Low
Student_2873,17,Commerce,73,68,88,63,88,Medium,5,No,Low,No,Low,Business Manager,Low
Student_2874,22,Arts,52,72,36,70,48,Medium,1,No,Medium,Yes,High,Mechanical Engineer,Medium
Student_2875,22,Commerce,47,93,65,92,63,High,3,No,Low,Yes,High,Doctor,Low
Student_2876,20,Science,94,47,100,35,82,High,3,No,Medium,Yes,Medium,Mechanical Engineer,Low
Student_2877,20,Science,43,52,47,100,75,High,8,No,High,No,Medium,Graphic Designer,Medium
Student_2878,20,Commerce,37,73,72,99,69,High,3,No,Medium,Yes,High,Business Manager,Low
Student_2879,16,Commerce,59,64,72,64,47,High,5,No,High,Yes,Low,Business Manager,Medium
Student_2880,20,Commerce,55,50,86,52,83,Medium,7,No,Low,Yes,Low,Business Manager,Low
Student_2881,18,Arts,99,73,68,48,75,High,7,Yes,Medium,Yes,Medium,Mechanical Engineer,Low
Student_2882,18,Commerce,72,73,55,60,50,High,4,Yes,Low,No,Medium,Business Manager,Medium
Student_2883,20,Arts,79,39,96,87,51,Medium,3,Yes,High,No,Low,Software Engineer,High
Student_2884,16,Science,50,67,97,65,53,Medium,2,No,Medium,Yes,High,Mechanical Engineer,Medium
Student_2885,22,Commerce,80,65,84,71,42,Low,5,No,High,Yes,Low,Business Manager,Medium
Student_2886,18,Science,51,39,50,100,71,High,2,Yes,Low,No,Low,Graphic Designer,High
Student_2887,22,Science,37,100,75,86,44,Low,1,No,High,Yes,Medium,Doctor,High
Student_2888,20,Science,43,99,52,36,99,Medium,7,Yes,Medium,No,High,Doctor,Medium
Student_2889,19,Arts,40,46,98,55,68,Low,9,No,Low,Yes,High,Lawyer,Low
Student_2890,21,Arts,70,90,72,30,87,Medium,9,Yes,Low,Yes,High,Doctor,Low
Student_2891,19,Science,64,90,86,93,92,Medium,5,Yes,High,Yes,Low,Doctor,Medium
Student_2892,20,Commerce,76,87,83,40,98,Low,10,No,Low,No,High,Doctor,Low
Student_2893,21,Science,39,79,67,34,61,Low,5,No,Medium,Yes,High,Mechanical Engineer,Low
Student_2894,20,Science,70,93,39,94,62,High,3,No,High,No,High,Doctor,Medium
Student_2895,21,Commerce,58,80,78,33,80,Medium,9,Yes,Medium,Yes,Low,Business Manager,Medium
Student_2896,19,Science,38,64,98,70,82,High,3,Yes,Low,No,Medium,Mechanical Engineer,Medium
Student_2897,22,Science,67,84,52,64,81,Medium,8,No,High,No,Medium,Doctor,Medium
Student_2898,18,Commerce,74,52,46,66,94,High,9,Yes,Low,No,Medium,Business Manager,Medium
Student_2899,17,Commerce,94,68,49,71,75,Medium,5,No,High,No,Low,Business Manager,Medium
Student_2900,17,Arts,69,70,62,88,62,Medium,2,No,High,No,Medium,Graphic Designer,Medium
Student_2901,16,Commerce,41,84,92,71,96,Medium,1,Yes,High,No,Medium,Doctor,High
Student_2902,21,Science,72,52,98,60,47,High,2,No,Low,Yes,Medium,Mechanical Engineer,Medium
Student_2903,16,Science,65,40,79,74,55,Medium,1,No,High,No,Medium,Graphic Designer,High
Student_2904,18,Arts,45,75,80,83,53,Medium,10,Yes,Medium,Yes,High,Lawyer,Medium
Student_2905,20,Science,35,45,39,38,45,Low,2,Yes,Low,No,Medium,Mechanical Engineer,High
Student_2906,22,Science,41,85,40,76,92,Low,7,Yes,Medium,No,Medium,Doctor,Medium
Student_2907,22,Science,64,53,99,30,79,High,2,Yes,High,Yes,Medium,Mechanical Engineer,High
Student_2908,18,Commerce,92,68,95,58,94,Medium,8,Yes,Low,Yes,High,Business Manager,Low
Student_2909,21,Commerce,37,81,99,88,56,Medium,10,Yes,High,No,Low,Doctor,High
Student_2910,19,Commerce,54,90,74,64,41,High,5,No,Medium,No,Low,Doctor,Medium
Student_2911,16,Arts,56,98,58,84,78,Low,2,Yes,High,No,Low,Doctor,High
Student_2912,22,Commerce,78,54,53,71,84,Medium,5,No,High,Yes,High,Business Manager,Low
Student_2913,17,Commerce,44,80,98,66,75,Low,4,Yes,High,No,Low,Business Manager,High
Student_2914,20,Science,60,36,84,85,73,High,4,No,Low,Yes,Medium,Graphic Designer,Low
Student_2915,20,Arts,97,44,78,49,79,Medium,1,Yes,High,No,Low,Teacher,High
Student_2916,22,Science,52,36,50,39,64,Medium,1,Yes,Low,No,Medium,Mechanical Engineer,Medium
Student_2917,19,Science,86,76,88,93,54,Low,7,No,Medium,Yes,Low,Software Engineer,Medium
Student_2918,19,Arts,93,64,87,33,41,Low,2,No,High,No,Medium,Teacher,High
Student_2919,17,Science,95,89,63,82,93,Medium,6,No,Medium,Yes,Low,Data Scientist,Low
Student_2920,21,Arts,43,74,35,69,86,Medium,1,No,High,No,Low,Mechanical Engineer,High
Student_2921,21,Science,55,80,80,30,68,Medium,7,No,High,No,Medium,Mechanical Engineer,Medium
Student_2922,20,Arts,76,75,96,62,68,Low,7,No,Medium,No,Low,Lawyer,Low
Student_2923,17,Arts,38,53,96,82,55,Medium,8,Yes,High,Yes,Low,Teacher,High
Student_2924,20,Commerce,72,50,98,48,56,Low,3,No,Medium,No,Medium,Business Manager,Medium
Student_2925,22,Arts,77,91,68,73,47,Low,1,No,High,No,Medium,Doctor,High
Student_2926,19,Arts,62,78,38,69,82,High,6,No,Low,Yes,High,Mechanical Engineer,Low
Student_2927,22,Arts,77,74,51,87,50,Medium,6,No,Medium,No,High,Data Scientist,Medium
Student_2928,20,Commerce,38,44,70,77,96,High,10,No,High,Yes,Low,Business Manager,Medium
Student_2929,18,Arts,68,54,83,63,59,High,5,No,Low,Yes,Low,Teacher,Medium
Student_2930,17,Arts,48,68,77,72,57,Low,2,No,Low,Yes,Low,Teacher,Medium
Student_2931,17,Arts,54,42,63,57,84,Low,9,Yes,High,Yes,High,Mechanical Engineer,Medium
Student_2932,19,Science,51,83,79,52,46,High,3,Yes,Medium,No,High,Doctor,Medium
Student_2933,22,Science,47,68,78,59,85,Medium,1,Yes,Low,No,Low,Mechanical Engineer,High
Student_2934,21,Science,35,41,97,95,80,Low,7,Yes,Low,No,High,Graphic Designer,Medium
Student_2935,19,Science,39,39,76,51,51,High,1,Yes,High,No,High,Mechanical Engineer,High
Student_2936,16,Science,81,53,54,82,67,Low,2,Yes,Medium,Yes,High,Data Scientist,Medium
Student_2937,20,Commerce,54,94,97,38,87,Low,8,Yes,Medium,Yes,Medium,Doctor,Low
Student_2938,22,Arts,39,95,75,74,67,High,10,Yes,Medium,Yes,Medium,Doctor,Low
Student_2939,17,Commerce,44,63,41,84,81,Low,8,No,High,Yes,High,Business Manager,Low
Student_2940,17,Commerce,69,57,69,90,78,Medium,2,No,High,Yes,Low,Business Manager,Medium
Student_2941,19,Science,37,47,73,85,64,Low,2,Yes,High,No,Medium,Graphic Designer,High
Student_2942,20,Science,49,62,45,40,71,High,5,Yes,High,No,Medium,Mechanical Engineer,Medium
Student_2943,22,Science,97,84,81,33,45,Medium,2,Yes,Low,Yes,Low,Doctor,High
Student_2944,19,Arts,38,77,50,39,86,Medium,7,No,Medium,No,Low,Mechanical Engineer,Low
Student_2945,20,Commerce,51,82,83,95,59,Medium,8,Yes,Medium,Yes,Low,Doctor,Medium
Student_2946,21,Science,96,85,89,38,65,Low,4,No,High,No,Medium,Doctor,Medium
Student_2947,21,Arts,82,57,98,64,46,High,10,No,High,No,Medium,Teacher,Medium
Student_2948,22,Science,78,87,55,64,48,High,9,Yes,Medium,No,Low,Doctor,High
Student_2949,16,Science,38,49,86,85,44,Low,10,No,High,No,Medium,Graphic Designer,Medium
Student_2950,16,Science,35,64,58,38,52,Low,2,No,Medium,Yes,Medium,Mechanical Engineer,Medium
Student_2951,18,Science,65,98,59,89,82,Low,1,No,High,No,Medium,Doctor,Medium
Student_2952,22,Arts,36,87,81,32,40,High,6,No,Medium,No,Medium,Doctor,Medium
Student_2953,21,Science,62,97,85,47,53,Low,7,Yes,Low,Yes,Medium,Doctor,Medium
Student_2954,22,Arts,41,35,69,59,70,Medium,3,No,Medium,Yes,Medium,Mechanical Engineer,Low
Student_2955,16,Science,85,69,71,91,49,Low,2,No,Low,Yes,Medium,Data Scientist,Medium
Student_2956,18,Arts,53,55,93,74,58,Medium,4,Yes,High,Yes,Medium,Teacher,High
Student_2957,21,Arts,97,43,41,56,77,High,5,No,Medium,Yes,Low,Mechanical Engineer,Low
Student_2958,21,Arts,59,41,36,53,72,Medium,6,No,High,No,High,Mechanical Engineer,Medium
Student_2959,16,Science,85,88,36,90,74,Medium,9,Yes,Low,Yes,Low,Software Engineer,Medium
Student_2960,16,Arts,84,80,64,34,71,High,9,Yes,High,No,High,Mechanical Engineer,Medium
Student_2961,22,Science,87,38,68,98,64,High,5,Yes,High,Yes,Medium,Data Scientist,Medium
Student_2962,19,Science,38,63,98,52,75,High,4,No,Low,Yes,Low,Mechanical Engineer,Low
Student_2963,21,Commerce,94,52,68,36,92,Medium,4,Yes,High,Yes,Medium,Business Manager,Medium
Student_2964,16,Science,43,99,69,89,49,High,5,No,High,Yes,High,Doctor,Medium
Student_2965,18,Commerce,92,91,52,65,45,Medium,6,Yes,High,Yes,Low,Doctor,High
Student_2966,21,Arts,70,40,57,65,86,Medium,10,No,Medium,No,Medium,Mechanical Engineer,Low
Student_2967,18,Science,69,91,47,59,83,High,8,Yes,Low,Yes,High,Doctor,Low
Student_2968,21,Commerce,81,62,58,59,59,Medium,2,No,Low,Yes,Low,Business Manager,Medium
Student_2969,19,Arts,95,37,71,98,91,Medium,7,Yes,Low,No,Medium,Software Engineer,Medium
Student_2970,20,Science,71,56,93,69,53,High,5,No,High,Yes,Low,Mechanical Engineer,Medium
Student_2971,16,Arts,44,86,64,56,95,Low,7,No,Medium,No,Medium,Doctor,Low
Student_2972,18,Science,39,56,44,37,70,High,4,No,High,Yes,Low,Mechanical Engineer,Medium
Student_2973,20,Science,91,71,64,59,67,Low,5,Yes,High,Yes,Low,Mechanical Engineer,Medium
Student_2974,17,Commerce,84,100,53,33,55,High,2,Yes,High,Yes,High,Doctor,High
Student_2975,20,Arts,67,74,68,67,61,Low,10,Yes,Medium,Yes,High,Mechanical Engineer,Low
